 6104,  Gx, 244.125° /  35.700°, CrB,     , 14.0m, 
I1211,  Gx, 244.200° /  53.017°, Dra, 1.2', 14.0m, 
I1218,  Gx, 244.200° /  68.217°, Dra, 0.9', 15.0m, 
 6093,  Gb, 244.250° / -22.983°, Sco, 8.9',  7.2m, M  80
 6100,  Gx, 244.250° /   0.800°, Ser,     , 14.0m, 
 6105,  Gx, 244.250° /  34.867°, CrB,     , 15.0m, 
 6107,  Gx, 244.300° /  34.883°, CrB,     , 14.0m, 
 6123,  Gx, 244.300° /  61.933°, Dra,     , 14.0m, 
 6108,  Gx, 244.325° /  35.117°, CrB,     , 15.0m, 
 6110,  Gx, 244.400° /  35.083°, CrB,     , 15.0m, 
 6109,  Gx, 244.425° /  35.000°, CrB, 1.3', 15.0m, 
I4597,    , 244.450° / -34.367°, Sco,     ,      , 
 6112,  Gx, 244.475° /  35.100°, CrB,     , 15.0m, 
I4598,    , 244.550° / -31.450°, Sco,     ,      , 
 6114,  Gx, 244.575° /  35.167°, CrB,     , 15.0m, 
I4600,    , 244.575° / -22.783°, Sco,     ,      , 
I1209,  Nb, 244.675° /  15.567°, Her, 0.3',      , 
 6106,  Gx, 244.700° /   7.417°, Her, 2.6', 12.2m, 
 6116,  Gx, 244.700° /  35.150°, CrB,     , 15.0m, 
 6087,  OC, 244.725° / -57.900°, Nor,12.0',  5.4m, 
 6125,    , 244.725° /  57.600°, Dra,     ,      , 
 6135,    , 244.750° /  64.900°, Dra,     ,      , 
 6128,  Gx, 244.775° /  57.983°, Dra, 1.4', 13.0m, 
 6113,  Gx, 244.800° /  14.117°, Her,     , 15.0m, 
 6127,  Gx, 244.800° /  57.967°, Dra,     , 13.0m, 
 6117,  Gx, 244.825° /  37.083°, CrB,     , 14.0m, 
I4599,    , 244.825° / -42.267°, Sco,     ,      , 
I1207,    , 244.850° / -29.650°, Sco,     ,      , 
 6130,  Gx, 244.875° /  57.617°, Dra,     , 14.0m, 
 6119,  Gx, 244.925° /  37.800°, CrB,     , 15.0m, 
 6120,  Gx, 244.950° /  37.783°, CrB, 0.6', 14.0m, 
I4601,  Nb, 245.000° / -20.033°, Sco,20.0',      , 
 6133,    , 245.025° /  56.667°, Dra,     ,      , 
 6122,  Gx, 245.050° /  37.800°, CrB,     , 15.0m, 
I4595,  Gx, 245.175° / -70.150°, TrA, 2.5',      , 
 6136,  Gx, 245.200° /  55.950°, Dra,     , 15.0m, 
 6140,  Gx, 245.225° /  65.383°, Dra, 6.2', 12.0m, 
 6126,  Gx, 245.350° /  36.383°, CrB,     , 14.0m, 
 6143,  Gx, 245.425° /  55.083°, Dra, 1.2', 14.0m, 
 6118,  Gx, 245.450° /  -2.283°, Ser, 4.7', 12.0m, 
 6129,  Gx, 245.450° /  37.983°, CrB,     , 14.0m, 
 6131,  Gx, 245.500° /  38.933°, CrB,     , 14.0m, 
I1213,    , 245.500° /  -1.517°, Ser,     ,      , 
 6138,    , 245.725° /  40.933°, Her,     ,      , 
 6137,  Gx, 245.775° /  37.917°, CrB, 2.2', 14.0m, 
 6141,    , 245.775° /  40.800°, Her,     ,      , 
 6142,  Gx, 245.850° /  37.267°, CrB,     , 15.0m, 
I4602,    , 245.850° /  12.750°, Her,     ,      , 
 6121,  Gb, 245.900° / -26.533°, Sco,26.3',  5.9m, M   4
 6132,  Gx, 245.925° /  11.800°, Her,     , 15.0m, 
I1219,  Gx, 246.100° /  19.467°, Her, 1.4', 15.0m, 
 6115,  OC, 246.150° / -51.967°, Nor, 3.0', 11.0m, 
 6145,  Gx, 246.250° /  40.933°, Her,     , 15.0m, 
 6147,  Gx, 246.275° /  40.917°, Her,     , 16.0m, 
 6146,  Gx, 246.300° /  40.883°, Her,     , 14.0m, 
 6124,  OC, 246.400° / -40.667°, Sco,29.0',  5.8m, 
 6154,  Gx, 246.400° /  49.833°, Her, 2.4', 14.0m, 
I4603,  Nb, 246.400° / -24.467°, Oph,20.0',      , 
I4604,  Nb, 246.400° / -23.433°, Oph,60.0',      , rho Oph nebula
 6157,  Gx, 246.425° /  55.367°, Dra,     , 15.0m, 
 6101,  Gb, 246.450° / -72.200°, Aps,10.7',  9.3m, 
 6150,  Gx, 246.450° /  40.500°, Her,     , 15.0m, 
 6155,  Gx, 246.525° /  48.367°, Her,     , 13.0m, 
 6170,    , 246.750° /  59.583°, Dra,     ,      , 
 6148,  Gx, 246.775° /  24.083°, Her,     ,      , 
 6144,  Gb, 246.825° / -26.033°, Sco, 9.3',  9.1m, 
 6149,  Gx, 246.850° /  19.600°, Her,     , 15.0m, 
 6159,  Gx, 246.850° /  42.683°, Her,     , 15.0m, 
 6176,  Gx, 246.875° /  59.583°, Dra,     , 15.0m, 
 6134,  OC, 246.925° / -49.150°, Nor, 7.0',  7.2m, 
 6139,  Gb, 246.925° / -38.850°, Sco, 5.5',  9.2m, 
 6158,  Gx, 246.925° /  39.383°, Her,     , 16.0m, 
 6160,  Gx, 246.925° /  40.917°, Her, 2.1', 15.0m, 
 6161,  Gx, 247.075° /  32.817°, Her,     , 15.0m, 
 6162,  Gx, 247.100° /  32.867°, Her,     , 15.0m, 
 6163,  Gx, 247.100° /  32.867°, Her,     , 15.0m, 
 6166,  Gx, 247.150° /  39.550°, Her, 2.4', 12.0m, 
I1220,    , 247.300° /   8.450°, Her,     ,      , 
 6182,  Gx, 247.375° /  55.517°, Dra,     , 14.0m, 
 6174,  Gx, 247.425° /  40.850°, Her,     , 15.0m, 
 6173,  Gx, 247.450° /  40.817°, Her, 2.2', 14.0m, 
 6175,  Gx, 247.475° /  40.650°, Her,     , 15.0m, 
I4605,  Nb, 247.550° / -25.100°, Sco,30.0',      , 
I4607,    , 247.575° /  24.567°, Her,     ,      , 
 6180,  Gx, 247.625° /  40.567°, Her,     , 15.0m, 
 6177,  Gx, 247.650° /  35.067°, Her,     , 15.0m, 
 6179,  Gx, 247.675° /  35.117°, Her,     , 15.0m, 
 6168,  Gx, 247.850° /  20.200°, Her,     , 14.0m, 
 6153,  Pl, 247.875° / -40.250°, Sco, 0.4', 12.0m, 
 6184,  Gx, 247.875° /  40.583°, Her,     , 15.0m, 
 6187,  Gx, 247.900° /  57.717°, Dra,     , 15.0m, 
 6189,  Gx, 247.900° /  59.650°, Dra,     , 13.0m, 
I4606,    , 247.900° / -26.050°, Sco,     ,      , 
 6190,  Gx, 248.000° /  58.450°, Dra,     , 13.0m, 
 6191,    , 248.000° /  58.800°, Dra,     ,      , 
 6172,    , 248.025° /  -1.483°, Oph,     ,      , 
 6181,  Gx, 248.075° /  19.833°, Her, 2.6', 11.9m, 
 6171,  Gb, 248.125° / -13.050°, Oph,10.0',  8.1m, M 107
 6252,  Gx, 248.125° /  82.600°, UMi,     , 15.0m, 
 6217,  Gx, 248.150° /  78.200°, UMi, 3.1', 11.2m, 
 6251,  Gx, 248.150° /  82.550°, UMi,     , 14.0m, 
 6152,  OC, 248.175° / -52.617°, Nor,30.0',  8.0m, 
I4609,  Gx, 248.250° /  22.767°, Her, 0.7', 15.0m, 
 6185,  Gx, 248.300° /  35.333°, Her,     , 14.0m, 
I4610,    , 248.400° /  39.267°, Her,     ,      , 
I4611,    , 248.425° /  39.333°, Her,     ,      , 
I4612,    , 248.450° /  39.267°, Her,     ,      , 
 6164,  Pl, 248.500° / -48.100°, Nor,     ,      , 
 6165,  Pl, 248.500° / -48.100°, Nor,     ,      , 
 6169,  OC, 248.525° / -44.050°, Nor, 7.0',  7.0m, 
 6167,  OC, 248.600° / -49.600°, Nor, 8.0',  6.7m, 
 6186,  Gx, 248.600° /  21.550°, Her, 1.8', 14.0m, 
I1221,  Gx, 248.675° /  46.400°, Her, 1.3', 15.0m, 
 6156,  Gx, 248.700° / -60.600°, TrA,     ,      , 
I1222,  Gx, 248.775° /  46.217°, Her, 1.9',      , 
I1223,    , 248.850° /  49.267°, Her,     ,      , 
 6198,  Gx, 248.875° /  57.517°, Dra,     , 15.0m, 
 6178,  OC, 248.925° / -45.633°, Sco, 4.0',  7.2m, 
 6202,    , 249.050° /  61.950°, Dra,     ,      , 
 6195,  Gx, 249.125° /  39.033°, Her, 1.8', 15.0m, 
 6194,  Gx, 249.150° /  36.183°, Her,     , 14.0m, 
I1225,  Gx, 249.225° /  67.633°, Dra, 1.5', 15.0m, 
I4613,  Gx, 249.325° /  35.983°, Her,     ,      , 
 6196,  Gx, 249.350° /  36.100°, Her,     , 14.0m, 
 6197,  Gx, 249.375° /  36.033°, Her,     , 15.0m, 
I4614,  Gx, 249.450° /  36.117°, Her,     ,      , 
I4615,  Gx, 249.475° /  36.067°, Her, 1.7', 12.8m, 
I4616,  Gx, 249.500° /  36.000°, Her,     ,      , 
 6151,    , 249.575° / -73.250°, Aps,     ,      , 
 6199,   *, 249.750° /  36.100°, Her,     ,      , 
 6214,  Gx, 249.875° /  66.017°, Dra,     , 14.0m, 
 6206,  Gx, 250.025° /  58.633°, Dra,     , 14.0m, 
I1227,    , 250.025° /  58.617°, Dra,     ,      , 
 6201,  Gx, 250.050° /  23.750°, Her,     , 15.0m, 
 6192,  OC, 250.075° / -43.367°, Sco, 8.0',  9.0m, 
 6203,  Gx, 250.100° /  23.767°, Her,     , 15.0m, 
 6188,  Nb, 250.125° / -48.783°, Ara,20.0',      , 
I1226,  Gx, 250.275° /  46.000°, Her,     , 15.0m, 
 6193,  OC, 250.325° / -48.767°, Ara,15.0',  5.2m, 
 6211,  Gx, 250.375° /  57.783°, Dra, 2.0', 14.0m, 
 6213,  Gx, 250.375° /  57.833°, Dra,     , 15.0m, 
 6183,  Gx, 250.400° / -69.383°, TrA,     ,      , 
 6205,  Gb, 250.425° /  36.467°, Her,16.6',  5.9m, Great Cluster in Hercules/M  13
I1228,  Gx, 250.500° /  65.567°, Dra, 1.6', 14.0m, 
I4617,  Gx, 250.525° /  36.683°, Her,     ,      , 
I1224,  Gx, 250.725° /  19.250°, Her, 0.7', 15.0m, 
 6207,  Gx, 250.775° /  36.833°, Her, 3.0', 11.6m, 
 6223,  Gx, 250.775° /  61.567°, Dra, 3.4', 13.0m, 
 6212,  Gx, 250.825° /  39.800°, Her,     , 15.0m, 
 6232,  Gx, 250.825° /  70.633°, Dra,     , 13.0m, 
 6226,  Gx, 250.875° /  61.967°, Dra,     , 14.0m, 
 6200,  OC, 251.050° / -47.483°, Ara,12.0',  7.4m, 
I4619,  Gx, 251.050° /  17.767°, Her,     , 15.0m, 
 6210,  Pl, 251.125° /  23.817°, Her, 0.2',  9.0m, 
 6236,  Gx, 251.125° /  70.800°, Dra, 3.0', 12.0m, 
I1229,  Gx, 251.250° /  51.283°, Dra, 1.0', 15.0m, 
I1230,    , 251.325° /  51.217°, Her,     ,      , 
 6245,  Gx, 251.375° /  70.800°, Dra,     ,      , 
 6219,  Gx, 251.575° /   9.033°, Her,     , 15.0m, 
 6248,  Gx, 251.600° /  70.367°, Dra, 3.3', 13.0m, 
 6204,  OC, 251.625° / -47.017°, Ara, 5.0',  8.2m, 
 6237,  Gx, 251.625° /  70.383°, Dra,     ,      , 
I1231,  Gx, 251.725° /  58.450°, Dra, 2.4', 14.0m, 
I4608,  Gx, 251.725° / -77.483°, Aps, 1.2',      , 
 6229,  Gb, 251.750° /  47.533°, Her, 4.5',  9.4m, 
 6218,  Gb, 251.800° /  -1.950°, Oph,14.5',  6.6m, M  12
 6220,  Gx, 251.800° /  -0.283°, Oph,     , 15.0m, 
 6238,  Gx, 251.800° /  62.133°, Dra,     , 14.0m, 
 6228,  Gx, 252.000° /  26.200°, Her,     , 15.0m, 
 6244,  Gx, 252.025° /  62.183°, Dra,     , 14.0m, 
 6224,  Gx, 252.050° /   6.300°, Her,     , 15.0m, 
 6247,  Gx, 252.050° /  62.967°, Dra,     , 13.0m, 
 6225,  Gx, 252.075° /   6.217°, Her,     , 15.0m, 
I1233,    , 252.100° /  63.150°, Dra,     ,      , 
I4620,    , 252.125° /  18.283°, Her,     ,      , 
I1232,    , 252.275° /  46.083°, Her,     ,      , 
 6216,  OC, 252.350° / -44.733°, Sco, 4.0', 10.0m, 
 6208,  OC, 252.375° / -53.817°, Ara,16.0',  7.2m, 
 6246,  Gx, 252.475° /  55.550°, Dra, 1.7', 14.1m, 
 6233,  Gx, 252.525° /  23.567°, Her,     , 15.0m, 
 6239,  Gx, 252.525° /  42.733°, Her, 2.8', 12.3m, 
 6241,  Gx, 252.525° /  45.400°, Her,     , 15.0m, 
 6230,  Gx, 252.650° /   4.583°, Her,     , 15.0m, 
 6222,  OC, 252.675° / -44.750°, Sco,     , 10.0m, 
I4621,  Gx, 252.700° /   8.800°, Her, 1.1', 15.0m, 
 6215,  Gx, 252.775° / -58.983°, Ara, 2.0', 12.0m, 
I4623,  Gx, 252.800° /  22.517°, Her, 0.6', 15.0m, 
I4624,  Gx, 252.875° /  17.450°, Her,     , 16.0m, 
 6227,    , 252.900° / -41.217°, Sco,     ,      , 
 6260,  Gx, 252.950° /  63.717°, Dra,     , 15.0m, 
 6234,  Gx, 252.975° /   4.383°, Oph,     , 15.0m, 
I1235,  Gx, 253.025° /  63.117°, Dra,     , 15.0m, 
I4622,    , 253.025° / -16.233°, Oph,     ,      , 
 6258,  Gx, 253.075° /  60.550°, Dra,     , 14.0m, 
 6243,  Gx, 253.100° /  23.350°, Her,     , 15.0m, 
 6221,  Gx, 253.200° / -59.217°, Ara, 3.2', 11.0m, 
I1234,    , 253.225° /  56.900°, Dra,     ,      , 
I4625,    , 253.225° /   2.433°, Oph,     ,      , 
 6240,  Gx, 253.250° /   2.400°, Oph, 2.2', 15.0m, 
 6235,  Gb, 253.350° / -22.183°, Oph, 5.0', 10.2m, 
I4626,   *, 253.350° /   2.317°, Oph,     ,      , 
 6262,    , 253.400° /  56.933°, Dra,     ,      , 
 6231, C+N, 253.500° / -41.800°, Sco,15.0',  2.6m, 
I4627,    , 253.525° /  -7.633°, Oph,     ,      , 
 6255,  Gx, 253.700° /  36.500°, Her, 3.5', 14.0m, 
 6209,  Gx, 253.775° / -72.533°, Aps,     ,      , 
I4630,  Gx, 253.775° /  26.650°, Her, 1.3', 15.0m, 
 6242,  OC, 253.900° / -39.500°, Sco, 9.0',  6.4m, 
 6275,  Gx, 253.900° /  63.250°, Dra,     , 15.0m, 
 6257,  Gx, 254.000° /  39.650°, Her,     , 15.0m, 
I4629,    , 254.050° / -16.717°, Oph,     ,      , 
I1237,  Gx, 254.075° /  55.033°, Dra, 2.1',      , 
 6261,  Gx, 254.125° /  28.000°, Her,     , 15.0m, 
 6263,  Gx, 254.175° /  27.833°, Her,     , 15.0m, 
I4628,  Nb, 254.250° / -40.333°, Sco,90.0',      , 
 6254,  Gb, 254.275° /  -4.100°, Oph,15.1',  6.6m, M  10
 6264,  Gx, 254.325° /  27.867°, Her,     , 15.0m, 
 6265,  Gx, 254.375° /  27.850°, Her,     , 15.0m, 
 6288,  Gx, 254.375° /  68.450°, Dra,     , 15.0m, 
 6249,  OC, 254.400° / -44.783°, Sco, 6.0',  8.2m, 
 6289,  Gx, 254.450° /  68.517°, Dra,     , 15.0m, 
I4618,  Gx, 254.475° / -77.000°, Aps, 1.9',      , 
 6250,  OC, 254.500° / -45.800°, Ara, 8.0',  5.9m, 
 6269,  Gx, 254.500° /  27.867°, Her,     , 14.0m, 
 6267,  Gx, 254.550° /  22.983°, Her,     , 14.0m, 
 6285,  Gx, 254.600° /  58.983°, Dra, 1.3', 15.0m, 
I1236,  Gx, 254.625° /  20.033°, Her, 1.2',      , 
I4632,    , 254.625° /  22.917°, Her,     ,      , 
 6286,  Gx, 254.650° /  58.967°, Dra, 1.5', 14.0m, 
 6270,  Gx, 254.675° /  27.633°, Her,     , 15.0m, 
 6271,  Gx, 254.700° /  27.983°, Her,     , 15.0m, 
 6272,  Gx, 254.725° /  27.933°, Her,     , 15.0m, 
 6279,  Gx, 254.750° /  47.233°, Her,     , 15.0m, 
I4636,    , 254.750° /  47.183°, Her,     ,      , 
 6253,  OC, 254.775° / -52.717°, Ara, 5.0', 10.0m, 
 6274,  Gx, 254.850° /  29.950°, Her,     , 14.0m, 
 6283,  Gx, 254.850° /  49.933°, Her,     , 13.0m, 
 6256,  Gb, 254.875° / -37.117°, Sco,     ,      , 
 6276,  Gx, 255.075° /  23.117°, Her,     ,      , 
I1238,    , 255.150° /  23.083°, Her,     ,      , 
 6259,  OC, 255.175° / -44.667°, Sco,10.0',  8.0m, 
 6277,  Gx, 255.200° /  23.050°, Her,     , 15.0m, 
 6282,  Gx, 255.200° /  29.833°, Her,     , 15.0m, 
I1239,  Gx, 255.200° /  23.017°, Her, 2.1', 14.0m, 
 6278,  Gx, 255.225° /  23.017°, Her,     , 14.0m, 
 6290,  Gx, 255.225° /  59.000°, Dra,     , 14.0m, 
 6291,  Gx, 255.225° /  58.967°, Dra,     , 15.0m, 
I1240,    , 255.250° /  61.050°, Dra,     ,      , 
 6266,  Gb, 255.300° / -30.117°, Oph,14.1',  6.6m, M  62
I4638,    , 255.300° /  33.567°, Her,     ,      , 
I1241,  Gx, 255.350° /  63.700°, Dra, 1.7', 14.0m, 
I4634,  Pl, 255.400° / -21.833°, Oph, 0.2', 11.0m, 
 6280,  Gx, 255.475° /   6.667°, Oph,     , 15.0m, 
 6268,  OC, 255.600° / -39.733°, Sco, 6.0', 10.0m, 
 6273,  Gb, 255.650° / -26.267°, Oph,13.5',  7.2m, M  19
I4639,    , 255.725° /  22.900°, Her,     ,      , 
 6292,  Gx, 255.750° /  61.050°, Dra,     , 14.0m, 
 6295,  Gx, 255.775° /  60.333°, Dra,     , 15.0m, 
 6298,    , 255.850° /  62.033°, Dra,     ,      , 
 6331,  Gx, 255.875° /  78.633°, UMi,     , 15.0m, 
 6297,  Gx, 255.900° /  62.033°, Dra,     , 14.0m, 
 6284,  Gb, 256.125° / -24.767°, Oph, 5.6',  9.0m, 
 6281, C+N, 256.200° / -37.900°, Sco,60.0',  5.4m, 
 6299,  Gx, 256.250° /  62.450°, Dra,     , 15.0m, 
 6303,    , 256.275° /  68.350°, Dra,     ,      , 
 6287,  Gb, 256.300° / -22.700°, Oph, 5.1',  9.2m, 
I4637,  Pl, 256.300° / -40.883°, Sco, 0.3', 14.0m, 
 6324,  Gx, 256.350° /  75.417°, UMi,     , 13.0m, 
 6306,  Gx, 256.900° /  60.733°, Dra, 1.2', 14.0m, 
 6307,  Gx, 256.925° /  60.750°, Dra, 1.6', 14.0m, 
 6310,  Gx, 257.000° /  61.000°, Dra, 2.1', 14.0m, 
I4643,    , 257.125° /  42.333°, Her,     ,      , 
 6301,  Gx, 257.150° /  42.333°, Her,     , 14.0m, 
 6296,  Gx, 257.175° /   3.900°, Oph, 1.1', 14.0m, 
I1242,  Gx, 257.175° /   4.033°, Oph, 1.0', 15.0m, 
 6317,  Gx, 257.325° /  62.883°, Dra,     , 16.0m, 
 6319,  Gx, 257.400° /  62.983°, Dra,     , 14.0m, 
I1251,  Gx, 257.525° /  72.400°, Dra, 1.7', 14.0m, 
 6293,  Gb, 257.550° / -26.583°, Oph, 7.9',  8.2m, 
 6294,    , 257.575° / -26.567°, Oph,     ,      , 
 6313,  Gx, 257.600° /  48.317°, Her,     , 15.0m, 
 6340,  Gx, 257.600° /  72.300°, Dra, 3.4', 11.0m, 
 6311,  Gx, 257.650° /  41.650°, Her,     , 15.0m, 
I1243,    , 257.650° /  10.783°, Oph,     ,      , 
I1244,  Gx, 257.650° /  36.283°, Her, 1.2', 15.0m, 
 6312,  Gx, 257.700° /  42.283°, Her,     , 15.0m, 
I4631,    , 257.750° / -77.600°, Aps,     ,      , 
I1254,  Gx, 257.875° /  72.400°, Dra, 1.9', 13.9m, 
I1248,  Gx, 257.950° /  60.000°, Dra, 1.5',      , 
I4642,  Pl, 257.950° / -55.400°, Ara, 0.4', 13.0m, 
 6308,  Gx, 258.000° /  23.383°, Her, 1.3', 14.0m, 
 6314,  Gx, 258.150° /  23.267°, Her, 1.8', 13.1m, 
I1245,  Gx, 258.150° /  38.033°, Her, 1.7', 15.0m, 
 6315,  Gx, 258.200° /  23.217°, Her, 0.9', 13.3m, 
 6320,  Gx, 258.225° /  40.267°, Her,     , 15.0m, 
 6323,  Gx, 258.325° /  43.767°, Her,     , 15.0m, 
 6302,  Pl, 258.425° / -37.100°, Sco, 0.8', 13.0m, Bug nebula
I4633,  Gx, 258.450° / -77.533°, Aps, 3.7',      , 
 6327,  Gx, 258.500° /  43.633°, Her,     , 15.0m, 
 6309,  Pl, 258.525° / -12.917°, Oph, 1.1', 11.0m, Box nebula
 6329,  Gx, 258.575° /  43.683°, Her,     , 14.0m, 
I1246,    , 258.575° /  20.233°, Her,     ,      , 
I1250,    , 258.600° /  57.417°, Dra,     ,      , 
 6304,  Gb, 258.625° / -29.467°, Oph, 6.8',  8.4m, 
 6321,  Gx, 258.625° /  20.300°, Her,     , 14.0m, 
I4645,  Gx, 258.650° /  43.117°, Her,     , 16.0m, 
I1249,  Gx, 258.725° /  35.517°, Her,     , 15.0m, 
 6332,  Gx, 258.750° /  43.650°, Her,     , 14.0m, 
 6338,  Gx, 258.825° /  57.417°, Dra,     , 14.0m, 
 6345,  Gx, 258.825° /  57.350°, Dra,     , 15.0m, 
 6346,  Gx, 258.825° /  57.317°, Dra,     , 15.0m, 
I4635,  Gx, 258.925° / -77.483°, Aps, 3.1',      , 
 6330,  Gx, 258.950° /  29.383°, Her,     , 15.0m, 
I1252,    , 258.950° /  57.383°, Dra,     ,      , 
I4649,    , 258.950° /  57.383°, Dra,     ,      , 
I4650,    , 258.975° /  57.333°, Dra,     ,      , 
I4648,  OC, 259.000° /  45.867°, Her,     ,      , 
 6336,  Gx, 259.075° /  43.800°, Her,     , 14.0m, 
I1247,   *, 259.100° / -12.783°, Oph,     ,      , 
 6316,  Gb, 259.150° / -28.133°, Oph, 4.9',  9.0m, 
 6300,  Gx, 259.250° / -62.817°, Ara, 5.4', 11.0m, 
 6339,  Gx, 259.275° /  40.850°, Her, 3.4', 13.0m, 
 6341,  Gb, 259.275° /  43.133°, Her,11.2',  6.5m, M  92
 6344,  Gx, 259.300° /  42.450°, Her,     ,      , 
 6343,  Gx, 259.325° /  41.050°, Her,     , 14.0m, 
 6318,  OC, 259.450° / -39.450°, Sco, 4.0', 12.0m, 
 6359,  Gx, 259.475° /  61.783°, Dra, 1.2', 12.6m, 
 6325,  Gb, 259.500° / -23.767°, Oph, 4.3', 10.7m, 
 6305,  Gx, 259.525° / -59.150°, Ara,     ,      , 
 6348,  Gx, 259.600° /  41.650°, Her,     , 15.0m, 
 6322,  OC, 259.625° / -42.950°, Sco,10.0',  6.0m, 
 6361,  Gx, 259.650° /  60.617°, Dra, 2.4', 14.0m, 
 6350,  Gx, 259.675° /  41.683°, Her,     , 14.0m, 
 6358,  Gx, 259.750° /  52.617°, Dra,     , 15.0m, 
 6349,  Gx, 259.775° /  36.050°, Her,     , 15.0m, 
 6333,  Gb, 259.800° / -18.517°, Oph, 9.3',  7.9m, M   9
 6351,  Gx, 259.800° /  36.033°, Her,     , 16.0m, 
I1253,    , 259.950° /  18.667°, Her,     ,      , 
 6347,  Gx, 259.975° /  16.667°, Her,     , 14.0m, 
 6334,  Nb, 260.125° / -35.717°, Sco,40.0',      , 
 6335,    , 260.125° / -30.133°, Sco,     ,      , 
 6326,  Pl, 260.200° / -51.750°, Ara, 0.2', 12.0m, 
 6342,  Gb, 260.300° / -19.583°, Oph, 3.0',  9.9m, 
 6353,    , 260.300° /  15.700°, Her,     ,      , 
I4660,  Gx, 260.400° /  75.850°, UMi, 1.5',      , 
 6337,  Pl, 260.575° / -38.483°, Sco, 0.8',      , 
 6363,  Gx, 260.675° /  41.133°, Her,     , 14.0m, 
 6365,  Gx, 260.675° /  62.183°, Dra,     , 14.0m, 
I1255,  Gx, 260.775° /  12.683°, Oph, 1.1', 14.0m, 
 6370,  Gx, 260.825° /  57.000°, Dra,     , 14.0m, 
I1261,    , 260.875° /  71.283°, Dra,     ,      , 
 6356,  Gb, 260.900° / -17.817°, Oph, 7.2',  8.4m, 
 6328,  Gx, 260.925° / -64.983°, Ara,     ,      , 
I1256,  Gx, 260.950° /  26.467°, Her, 1.7', 14.0m, 
I4640,  Gx, 260.975° / -80.067°, Aps, 1.5',      , 
I4646,  Gx, 260.975° / -60.000°, Ara, 2.6',      , 
 6355,  Gb, 261.000° / -26.350°, Oph, 5.0',  9.6m, 
I4641,  Gx, 261.050° / -80.150°, Aps, 1.6',      , 
 6373,  Gx, 261.075° /  59.017°, Dra,     , 14.0m, 
 6364,  Gx, 261.125° /  29.400°, Her,     , 14.0m, 
 6354, Ast, 261.150° / -38.533°, Sco,     ,      , 
 6357,  Nb, 261.150° / -34.167°, Sco,50.0',      , 
I4644,  Gx, 261.150° / -73.933°, Aps, 2.1',      , 
I4651,  OC, 261.175° / -49.950°, Ara,12.0',  6.9m, 
 6367,  Gx, 261.300° /  37.767°, Her,     , 15.0m, 
 6360,    , 261.350° / -30.000°, Oph,     ,      , 
 6376,  Gx, 261.350° /  58.833°, Dra,     , 14.0m, 
 6377,  Gx, 261.350° /  58.833°, Dra,     , 14.0m, 
 6352,  Gb, 261.375° / -48.417°, Ara, 7.1',  8.2m, 
I4647,  Gx, 261.500° / -80.200°, Aps, 1.7',      , 
 6395,  Gx, 261.600° /  71.100°, Dra, 2.6', 13.0m, 
I4652,  Gx, 261.600° / -59.733°, Ara, 1.7',      , 
 6368,  Gx, 261.775° /  11.550°, Oph, 4.0', 13.0m, 
I1257,    , 261.775° /  -7.100°, Oph,     ,      , 
I4653,  Gx, 261.775° / -60.883°, Ara, 1.6',      , 
 6371,  Gx, 261.800° /  26.500°, Her,     , 15.0m, 
 6381,  Gx, 261.825° /  60.017°, Dra, 1.5', 14.0m, 
I1258,  Gx, 261.825° /  58.517°, Dra, 1.2',      , 
I1259,  Gx, 261.850° /  58.550°, Dra, 1.5',      , 
I1260,    , 261.850° /  58.483°, Dra,     ,      , 
 6372,  Gx, 261.875° /  26.467°, Her, 1.9', 14.0m, 
 6366,  Gb, 261.925° /  -5.083°, Oph, 8.3', 10.0m, 
 6382,  Gx, 261.950° /  56.867°, Dra,     , 15.0m, 
 6385,  Gx, 262.000° /  57.550°, Dra,     , 14.0m, 
 6387,  Gx, 262.100° /  57.567°, Dra,     , 15.0m, 
 6390,  Gx, 262.125° /  60.100°, Dra,     , 14.0m, 
 6386,  Gx, 262.225° /  52.733°, Dra,     , 15.0m, 
 6391,  Gx, 262.225° /  58.867°, Dra,     , 15.0m, 
 6369,  Pl, 262.325° / -23.767°, Oph, 1.1', 13.0m, 
 6375,  Gx, 262.325° /  16.200°, Her,     , 14.0m, 
 6412,  Gx, 262.400° /  75.700°, Dra, 2.3', 11.8m, 
 6394,  Gx, 262.525° /  59.533°, Dra,     , 16.0m, 
 6393,  Gx, 262.575° /  59.650°, Dra,     , 15.0m, 
 6378,  Gx, 262.650° /   6.283°, Oph,     , 15.0m, 
 6379,  Gx, 262.650° /  16.283°, Her, 1.3', 15.0m, 
 6414,  Gx, 262.650° /  74.383°, Dra,     , 15.0m, 
 6399,  Gx, 262.950° /  59.633°, Dra,     , 15.0m, 
 6362,  Gb, 262.975° / -67.050°, Ara,10.7',  8.3m, 
 6374,  OC, 263.075° / -32.600°, Sco, 3.0',  9.0m, 
 6384,  Gx, 263.100° /   7.067°, Oph, 6.0', 10.6m, 
 6389,  Gx, 263.175° /  16.400°, Her, 3.1', 14.0m, 
I4657,    , 263.175° / -17.517°, Oph,     ,      , 
I1262,  Gx, 263.250° /  43.750°, Her, 1.5', 15.0m, 
I1263,  Gx, 263.275° /  43.817°, Her, 1.7', 15.0m, 
I1264,  Gx, 263.325° /  43.633°, Her, 1.4', 16.0m, 
I4659,    , 263.550° / -17.933°, Oph,     ,      , 
